id_entidad,entidad_norm,nit_entidad,departamento,ciudad,orden,sector
1591,AGENCIA DE CUNDINAMARCA PARA LA PAZ Y LA CONVIVENCIA ACPC,901024331,Distrito Capital de Bogotá,No Definido,Territorial,Inclusión Social y Reconciliación
1592,CONTRALORIA MUNICIPAL DE YUMBO,800190982,Valle del Cauca,Yumbo,Territorial,Servicio Público
1593,CONCEJO MUNICIPAL DE MOSQUERA,832001087,Cundinamarca,Mosquera,Territorial,Servicio Público
1594,SENA GRUPO DE APOYO ADMINITRATIVO INTERCENTROS CGA Y CFAFC,899999034,Distrito Capital de Bogotá,Bogotá,Nacional,Trabajo
1595,CLUB MILITAR,860016951,Distrito Capital de Bogotá,Bogotá,Nacional,defensa
1596,PERSONERIA COPACABANA,890980767,Antioquia,Copacabana,Territorial,Servicio Público
1597,MUNICIPIO DE LABRANZAGRANDE,800099206,Boyacá,No Definido,Territorial,Servicio Público
1598,ESAP TERRITORIAL CAUCA,800117528,Cauca,No Definido,Nacional,Educación Nacional
1599,ALCALDIA LOCAL DE ENGATIVA,899999061,Distrito Capital de Bogotá,Bogotá,Territorial,Servicio Público
1600,ESTABLECIMIENTO PENITENCIARIO DE MEDIANA SEGURIDAD Y CARCELARIO DE CALI,805007945,Valle del Cauca,Cali,Nacional,Ley de Justicia
1601,HOSPITAL SAN JUAN DE DIOS EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE ANZOATEGUI,800163519,Tolima,No Definido,Nacional,Salud y Protección Social
1602,CONCEJO MUNICIPAL MONIQUIRA,800099662,No Definido,No Definido,Territorial,No aplica/No pertenece
1603,MUNICIPIO DE PAMPLONITA,890506116,Norte de Santander,Pamplonita,Territorial,No aplica/No pertenece
1604,ESE HOSPITAL LOCAL DE CALAMAR,806006537,Bolívar,Calamar,Territorial,Salud y Protección Social
1605,MUNICIPIO DE MESETAS,892099317,Meta,Mesetas,Territorial,No aplica/No pertenece
1606,SENA REGIONAL GUAINIA GRUPO DE APOYO ADMINISTRATIVO MIXTO,899999034,Guainía,Inírida,Nacional,Trabajo
1607,SANTIAGO DE CALI DISTRITO ESPECIAL SECRETARIA DE MOVILIDAD,890399011,Valle del Cauca,Cali,Territorial,Transporte
1608,ESE HOSPITAL MENTAL RUDESINDO SOTO,890500810,No Definido,No Definido,Territorial,Salud y Protección Social
1609,AGENCIA DISTRITAL DE INFRAESTRUCTURA DEL DISTRITO DE BARRANQUILLA,802024407,Atlántico,Barranquilla,Territorial,Ambiente y Desarrollo Sostenible
1610,EMPRESAS PUBLICAS DE JARDIN EPJ,900045268,No Definido,No Definido,Territorial,No aplica/No pertenece
1611,SENA REGIONAL HUILA GRUPO ADMINISTRATIVO CEFA,899999034,Huila,Campoalegre,Nacional,Trabajo
1612,PERSONERIA MUNICIPAL DE CUCUTA,8001924348,Norte de Santander,Cúcuta,Territorial,Servicio Público
1613,MUNICIPIO DE MONTENEGRO,890000858,Quindío,Montenegro,Territorial,Servicio Público
1614,PERSONERIA MUNICIPAL DE MADRID,9012736055,Cundinamarca,Madrid,Territorial,Ley de Justicia
1615,INSTITUTO MUNICIPAL DE RECREACION Y DEPORTES DE CHIA,800201907,Cundinamarca,Chía,Territorial,deportes
1616,CONCEJO MUNICIPAL DE SOGAMOSO,826000252,Boyacá,Sogamoso,Territorial,Servicio Público
1617,E S E HOSPITAL INTEGRADO SAN JUAN DE CIMITARRA,890204895,Santander,Cimitarra,Territorial,Salud y Protección Social
1618,ENTIDAD DE GESTION ADMINISTRATIVA Y TECNICA,901036590,Distrito Capital de Bogotá,No Definido,Territorial,Salud y Protección Social
1619,CONCEJO MUNICIPAL DE MADRID,8320035493,Cundinamarca,Madrid,Territorial,No aplica/No pertenece
1620,MUNICIPIO DE LA UNION,891901109,Valle del Cauca,La Unión,Territorial,No aplica/No pertenece
1621,INSTITUCION EDUCATIVA FABIO LOZANO Y LOZANO,890705435,Tolima,Piedras,Territorial,Educación Nacional
1622,SANTIAGO DE CALI DISTRITO ESPECIAL DEPARTAMENTO ADMINISTRATIVO DE TECNOLOGIAS DE LA INFORMACION Y LAS COMUNICACIONES,890399011,Valle del Cauca,Cali,Territorial,Tecnologías de la Información y las Comunicaciones
1623,CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR CUN,8604017349,Distrito Capital de Bogotá,Bogotá,Nacional,Educación Nacional
1624,RAP EL GRAN SANTANDER,901623298,Norte de Santander,Pamplona,Territorial,Planeación
1625,PERSONERIA MUNICIPAL AMAGA,890981732,Antioquia,Amagá,Territorial,Servicio Público
1626,ESE PUESTO DE SALUD SAN MIGUEL,820003641,Boyacá,Tuta,Territorial,Salud y Protección Social
1627,PERSONERIA MUNICIPAL DE FACATATIVA,901814853,Cundinamarca,Facatativá,Territorial,No aplica/No pertenece
1628,REGION ADMINISTRATIVA Y DE PLANIFICACION RAP EJE CAFETERO,9012516946,Quindío,Armenia,Territorial,Planeación
1629,CONTRALORIA DEPARTAMENTAL DEL ATLANTICO,8901030374,Atlántico,Barranquilla,Territorial,Servicio Público
1630,FONDANE DIRECCION TERRITORIAL CENTRO,800072977,Distrito Capital de Bogotá,Bogotá,Nacional,Información Estadística
1631,LA PROVINCIA ADMINISTRATIVA Y DE PLANIFICACION DEL AGUA BOSQUES Y EL TURISMO,901226580,Antioquia,Marinilla,Territorial,Planeación
1632,ESAP TERRITORIAL BOYACA CASANARE,800117524,Boyacá,Tunja,Nacional,Educación Nacional
1633,INSTITUTO DEPARTAMENTAL DE DEPORTES Y RECREACION DE SUCRE INDERSUCRE,8230024119,Sucre,Sincelejo,Territorial,deportes
1634,INSTITUCION EDUCATIVA TECNICA EL DANUBIO,809000750,Tolima,Ambalema,Territorial,Educación Nacional
1635,ESAP TERRITORIAL CUNDINAMARCA,830011682,Cundinamarca,Fusagasugá,Nacional,Servicio Público
1636,CONCEJO MUNICIPAL DE JARDIN ANTIOQUIA,8909822940,Antioquia,Jardín,Territorial,Servicio Público
1637,INSTITUTO MUNICIPAL DEL DEPORTE Y RECREACION DE LA ESTRELLA,800003935,Antioquia,La Estrella,Territorial,deportes
1638,INSTITUTO MUNICIPAL PARA LA RECREACION Y EL DEPORTE DE VILLA DEL ROSARIO,807001990,Norte de Santander,Villa Del Rosario,Territorial,deportes
1639,ALCALDIA MUNICIPIO DE ANORI,890982489,Antioquia,No Definido,Territorial,Servicio Público
1640,UAEPA2,8903990113,Valle del Cauca,Cali,Territorial,Servicio Público
1641,NUEVA ESE HOSPITAL LA MISERICORDIA,890980959,No Definido,No Definido,Corporación Autónoma,Servicio Público
1642,ESE HOSPITAL LOCAL DE SITIONUEVO,819001363,Magdalena,Sitionuevo,Territorial,Salud y Protección Social
1643,DIRECCION DE PROTECCION Y SERVICIOS ESPECIALES,9002592122,Distrito Capital de Bogotá,Bogotá,Nacional,defensa
1644,AGENCIA NACIONAL INMOBILIARIA VIRGILIO BARCO VARGAS,9004839910,Distrito Capital de Bogotá,No Definido,Nacional,Presidencia de la República
1645,COLEGIO ACACIA II IED,830037627,No Definido,No Definido,Territorial,Educación Nacional
1646,MUNICIPIO DE PUERTO TEJADA,891500580,Cauca,No Definido,Territorial,No aplica/No pertenece
1647,INSTITUCION EDUCATIVA TECNICA JUAN LOZANO SANCHEZ,800162007,Tolima,Coyaima,Territorial,Educación Nacional
1648,INSTITUCION EDUCATIVA DISTRITAL FRANCISCO DE PAULA SANTANDER,830051789,Distrito Capital de Bogotá,Bogotá,Territorial,Educación Nacional
1649,MUNICIPIO DE SALAMINA,890801131,Caldas,Salamina,Territorial,Servicio Público
1650,SOMOS SISTEMA OPERATIVO DE MOVILIDAD ORIENTE SOSTENIBLE,901001561,Antioquia,No Definido,Territorial,Planeación
1651,INSTITUTO MUNICIPAL DE DEPORTE Y RECREACION DE CAJICA,800185515,Cundinamarca,Cajicá,Territorial,deportes
1652,INSTITUCION EDUCATIVA AGROPECUARIO MUNICIPAL,800170889,No Definido,No Definido,Territorial,Educación Nacional
1653,ALCALDIA MUNICIPAL DE SAN JACINTO,800026685,Bolívar,San Jacinto,Territorial,Planeación
1654,ALCALDIA MUNICIPAL DE GUASCA,899999442,Cundinamarca,Guasca,Territorial,Servicio Público
1655,SISTEMA ESTRATEGICO DE TRANSPORTE PUBLICO DE PASAJEROS DE POPAYAN MOVILIDAD FUTURA,900323358,Cauca,Popayán,Territorial,Transporte
1656,MUNICIPIO DE AGUA DE DIOS,890680149,Cundinamarca,Agua De Dios,Territorial,No aplica/No pertenece
1657,SECRETARIA DE BIENESTAR SOCIAL ALCALDIA DE TULUA,891900272,Valle del Cauca,Tuluá,Territorial,Servicio Público
1658,SANTIAGO DE CALI DISTRITO ESPECIAL SECRETARIA DEL DEPORTE Y LA RECREACION,890399011,Valle del Cauca,Cali,Territorial,deportes
1659,PERSONERIA MUNICIPAL DE IBAGUE,809000749,Tolima,Ibagué,Territorial,Servicio Público
1660,MUNICIPIO DE PENSILVANIA,890801137,Caldas,Pensilvania,Territorial,Servicio Público
1661,MUNICIPIO DE PALERMO HUILA,891180021,Huila,Palermo,Territorial,No aplica/No pertenece
1662,ALCALDIA DE SIMITI BOLIVAR,890480006,Bolívar,No Definido,Territorial,No aplica/No pertenece
1663,SUBCUENTA DEL SISTEMA DE PARQUES NACIONALES NATURALES DEL FONDO NACIONAL AMBIENTAL FONAM DTPA,901037393,Antioquia,Medellín,Nacional,Ambiente y Desarrollo Sostenible
1664,MUNICIPIO DE ALBANIA,891190431,Caquetá,Albania,Territorial,Servicio Público
1665,ALCALDIA MUNICIPAL DE VILLANUEVA CASANARE,892099475,Casanare,Villanueva,Territorial,No aplica/No pertenece
1666,ALCALDIA MUNICIPIO DE NATAGA HUILA,891102844,Huila,Nátaga,Territorial,Servicio Público
1667,INSTITUCION EDUCATIVA COLEGIO GENERAL SANTANDER,8905019526,Norte de Santander,Villa Del Rosario,Territorial,Educación Nacional
1668,INSTITUCION EDUCATIVA TECNICO AGROPECUARIO DORIBEL TARRA,812002174,Córdoba,San Andrés Sotavento,Territorial,Educación Nacional
1669,MUNICIPIO DE HELICONIA,890982494,Antioquia,Heliconia,Territorial,Servicio Público
1670,MUNICIPIO DE HACARI,800099241,Norte de Santander,Hacarí,Territorial,Servicio Público
1671,GIRON,901254325,Santander,Girón,Territorial,No aplica/No pertenece
1672,SECRETARIA DE PAZ TERRITORIAL Y RECONCILIACION,890399029,Valle del Cauca,Cali,Territorial,Servicio Público
1673,MUNICIPIO DE PLANETA RICA CORDOBA,800096765,Córdoba,No Definido,Territorial,Servicio Público
1674,INSTITUCION EDUCATIVA JUAN XXIII,805023700,No Definido,No Definido,Territorial,Educación Nacional
1675,INSTITUCION EDUCATIVA RAFAEL NAVIA VARON,805027641,Valle del Cauca,Cali,Territorial,Educación Nacional
1676,ESE CENTRO DE SALUD JUAN SOLERI ENTIDAD,804007611,Santander,El Guacamayo,Territorial,No aplica/No pertenece
1677,INSTITUCION EDUCATIVA TECNICA ARTURO MEJIA JARAMILLO,890706353,Tolima,Lérida,Territorial,Educación Nacional
1678,ALCALDIA MUNICIPIO DE JARDIN,890982294,Antioquia,Jardín,Territorial,Servicio Público
1679,PARQUES NACIONALES NATURALES DE DIRECCION TERRITORIAL ORINOQUIA,900382496,Meta,Villavicencio,Nacional,Ambiente y Desarrollo Sostenible
1680,CONCEJO MUNICIPAL DE RONDON BOYACA,820000882,Boyacá,Rondón,Territorial,No aplica/No pertenece
1681,POLICIA METROPOLITANA DE POPAYAN,900593683,Cauca,No Definido,Territorial,defensa
1682,ACI MEDELLIN,811036423,Antioquia,Medellín,Territorial,Servicio Público
1683,DIEPO,900373379,Distrito Capital de Bogotá,Bogotá,Nacional,defensa
1684,PSS,829000291,Santander,Barrancabermeja,Nacional,agricultura
1685,ALCALDIA MUNICIPIO DE CORDOBA QUINDIO,890001061,Quindío,Córdoba,Territorial,No aplica/No pertenece
1686,MUNICIPIO DE SAN MATEO,891857821,Boyacá,San Mateo,Territorial,No aplica/No pertenece
1687,ESE HOSPITAL SAN ANTONIO CERRITO,804013228,No Definido,No Definido,Territorial,Salud y Protección Social
1688,MUNICIPIO DE APULO,890680236,Cundinamarca,Apulo,Territorial,No aplica/No pertenece
1689,INSTITUTO MUNICIPAL DE CULTURA Y TURISMO DE TENJO,901359154,Cundinamarca,Tenjo,Territorial,Cultura
1690,PERSONERIA MUNICIPAL DE YARUMAL ANTIOQUIA,890980096,Antioquia,Yarumal,Territorial,Ley de Justicia
1691,ASAMBLEA DEPARTAMENTAL DEL ATLANTICO,890107615,No Definido,No Definido,Territorial,No aplica/No pertenece
1692,MUNICIPIO DE LA PAZ,800096605,Cesar,La Paz,Territorial,Servicio Público
1693,ESAP TERRITORIAL TOLIMA,800117541,Tolima,No Definido,Nacional,Educación Nacional
1694,PERSONERIA MUNICIPAL DE BELLO,901304025,Antioquia,Bello,Territorial,Ley de Justicia
1695,MUNICIPIO DE MAICAO,892120020,La Guajira,Maicao,Territorial,No aplica/No pertenece
1696,CONCEJO MUNICIPAL DE LA ESTRELLA,890980782,Antioquia,La Estrella,Territorial,Servicio Público
1697,ALCALDIA DE GAMARRA CESAR,800096595,Cesar,Gamarra,Territorial,Servicio Público
1698,INSTITUTO MUNICIPAL DE RECREACION Y DEPORTE DE COTA CUNDINAMARCA,832000795,Cundinamarca,Cota,Territorial,deportes
1699,ASOCIACION AEROPUERTO DEL CAFE,900240084,Caldas,No Definido,Territorial,Servicio Público
1700,PERSONERIA MUNICIPAL DE BARRANCABERMEJA,829001855,Santander,Barrancabermeja,Territorial,Servicio Público
1701,INSTITUCION EDUCATIVA ANTONIA SANTOS,805009886,Valle del Cauca,Yumbo,Territorial,Educación Nacional
1702,EPUXUA E I C E,901511522,Cundinamarca,Soacha,Territorial,No aplica/No pertenece
1703,PLANEACION MUNICIPAL CALI,890399011,Valle del Cauca,Cali,Territorial,Planeación
1704,INSTITUTO DE TRANSITO DEL ATLANTICO,800115102,Atlántico,Barranquilla,Territorial,Transporte
1705,INSTITUTO MUNICIPAL DE DEPORTE Y RECREACION DE PUERTO BOYACA,820000484,No Definido,No Definido,Territorial,deportes
1706,SENA REGIONAL VICHADA,899999034,Vichada,Puerto Carreño,Nacional,Trabajo
1707,CONCEJO MUNICIPAL MARMATO,890801145,Caldas,Marmato,Territorial,No aplica/No pertenece
1708,ARMADA NACIONAL BATALLON DE COMANDO Y APOYO DE INFANTERIA DE MARINA NO 1,823001882,Sucre,Corozal,Nacional,defensa
1709,ESTABLECIMIENTO PENITENCIARIO Y CARCELARIO PUERTO TEJADA,817001031,Cauca,Puerto Tejada,Nacional,Ley de Justicia
1710,MUNICIPIO MANTA CUNDINAMARCA,800094711,Cundinamarca,Manta,Territorial,Servicio Público
1711,INSTITUCION EDUCATIVA INDIGENA SAN MARTIN DE LOBA,900067504,Sucre,Palmito,Nacional,Educación Nacional
1712,PERSONERIA MUNICIPAL DE PEREIRA,8914800302,Risaralda,Pereira,Territorial,No aplica/No pertenece
1713,CONCEJO MUNICIPAL VILLANUEVA,890206250,Santander,Villanueva,Territorial,Servicio Público
1714,ESE ANDRES CALA PIMENTEL,804013885,Santander,Palmar,Territorial,Salud y Protección Social
1715,ALCALDIA MUNICIPAL DE ROLDANILLO,891900289,Valle del Cauca,Roldanillo,Nacional,Servicio Público
1716,FONDO DE BIENESTAR SOCIAL Y DE CAPACITACION DE LA CONTRALORIA GENERAL DE NORTE DE SANTANDER,900003576,No Definido,No Definido,Territorial,No aplica/No pertenece
1717,CONCEJO MUNICIPAL DE DUITAMA,900922388,Boyacá,Duitama,Territorial,No aplica/No pertenece
1718,DEPARTAMENTO ADMINISTRATIVO DE PLANEACION ALCALDIA DE TULUA,891900272,Valle del Cauca,Tuluá,Territorial,Servicio Público
1719,UNIDAD ADMINISTRATIVA ESPECIAL ESTUDIO DE GRABACION TAKESHIMA,8050210222,Valle del Cauca,Cali,Territorial,Cultura
1720,CENTRO DE DIAGNOSTICO AUTOMOTOR DE CALDAS,890805554,Caldas,Manizales,Nacional,Transporte
1721,DIRECCION EJECUTIVA SECCIONAL DE ADMINISTRACION JUDICIAL DE QUIBDO,901786880,Chocó,Quibdó,Nacional,Ley de Justicia
1722,INSTITUTO DE DEPORTES EDUCACION FISICA Y RECREACION DEL CHOCO,818000923,Chocó,Quibdó,Territorial,deportes
1723,SECRETARIA DE DESARROLLO ECONOMICO Y COMPETITIVIDAD,8903990295,Valle del Cauca,Cali,Territorial,No aplica/No pertenece
1724,SOCIEDAD DE ACUEDUCTOS ALCANTARILLADOS Y ASEO AGUAS DEL HUILA,800100553,Huila,Neiva,Territorial,No aplica/No pertenece
1725,HOSPITAL LOCAL VITO FASAEL GUTIERREZ PEDRAZA E S E,8090003830,Tolima,Valle De San Juan,Territorial,Salud y Protección Social
1726,CORPORACION PRODESARROLLO Y SEGURIDAD DEL MUNICIPIO DE GIRARDOT,800055259,Cundinamarca,Girardot,Territorial,Ambiente y Desarrollo Sostenible
1727,CONCEJO MUNICIPAL DE RAMIRIQUI,9001328189,Boyacá,Ramiriquí,Territorial,Servicio Público
1728,HOSPITAL RAMON MARIA ARANA EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO DE MURILLO TOLIMA,809001159,Tolima,Murillo,Territorial,Salud y Protección Social
1729,CONCEJO DISTRITAL DE RIOHACHA,825000008,No Definido,No Definido,Territorial,Ley de Justicia
1730,MUNICIPIO DE SANTA ROSA DEL SUR,8000490179,Bolívar,Santa Rosa Del Sur,Territorial,Servicio Público
1731,ALCALDIA DE NEIRA,890801135,Caldas,Neira,Territorial,Servicio Público
1732,MUNICIPIO DE PAMPLONA,800007652,Norte de Santander,Pamplona,Nacional,Servicio Público
1733,CONCEJO MUNICIPAL SOATA,8918550161,Boyacá,Soatá,Territorial,Servicio Público
1734,CONTRALORIA MUNICIPAL DE ARMENIA QUINDIO,800215818,Quindío,Armenia,Territorial,No aplica/No pertenece
1735,EMPRESA PARA LA COMPETITIVIDAD TERRITORIAL DEL MUNICIPIO DE GIRARDOTA,901464458,Antioquia,Girardota,Territorial,Servicio Público
1736,ALCALDIA MUNICIPIO DE SOPETRAN,890981080,No Definido,No Definido,Territorial,No aplica/No pertenece
1737,CARCEL Y PENITENCIARIA CON ALTA Y MEDIA SEGURIDAD DE LA DORADA CALDAS INPEC,810006053,No Definido,No Definido,Nacional,Ley de Justicia
1738,SENA REGIONAL PUTUMAYO GRUPO DE APOYO ADMINISTRATIVO,899999034,Putumayo,Puerto Asís,Nacional,Trabajo
1739,MUNICIPIO DE PISBA,800066389,Boyacá,Pisba,Territorial,Servicio Público
1740,ALCALDIA DE TINJACA,800028436,Boyacá,Tinjacá,Nacional,Presidencia de la República
1741,CONCEJO MUNICIPAL DE LA CALERA CUNDINAMARCA,899999712,Cundinamarca,La Calera,Territorial,Servicio Público
1742,HOSPITAL UNIVERSITARIO SAN JUAN DE DIOS Y MATERNO INFANTIL,901933432,Distrito Capital de Bogotá,Bogotá,Nacional,Salud y Protección Social
1743,CACOM 5,800141633,Caquetá,Solano,Nacional,defensa
1744,FISCALIA GENERAL DE LA NACION REGIONAL CENTRAL,800187567,Distrito Capital de Bogotá,No Definido,Nacional,Servicio Público
1745,INSTITUCION EDUCATIVA LA ARMONIA,900900742,Cundinamarca,Mosquera,Territorial,Educación Nacional
1746,MUNICIPIO DE BUGALAGRANDE,891900353,Valle del Cauca,Bugalagrande,Territorial,No aplica/No pertenece
1747,CONTRALORIA MUNICIPAL DE IBAGUE,890706867,Tolima,Ibagué,Territorial,No aplica/No pertenece
1748,INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR CRISTO REY,8000360290,Santander,Barrancabermeja,Territorial,Educación Nacional
1749,ESE CENTRO DE SALUD SAN MIGUEL,900135676,Nariño,Arboleda,Territorial,Salud y Protección Social
1750,ALCALDIA MUNICIPAL DE BELMIRA ANTIOQUIA,890981880,Antioquia,Belmira,Territorial,Servicio Público
1751,INSTITUTO DISTRITAL DE TURISMO DE SANTA MARTA,901131788,Magdalena,Santa Marta,Corporación Autónoma,Industria
1752,ALCALDIA MUNICIPAL DE MAGANGUE,800028432,Bolívar,Magangué,Nacional,Servicio Público
1753,INSTITUCION EDUCATIVA DE SOLEDAD INOBASOL,890103008,Atlántico,Soledad,Territorial,Educación Nacional
1754,CONTRALORIA DEPARTAMENTAL DE NARINO,800157830,Nariño,No Definido,Territorial,No aplica/No pertenece
1755,ALCALDIA MUNICIPAL DE RESTREPO META,800098199,Meta,Restrepo,Territorial,Servicio Público
1756,ASAMBLEA DEPARTAMENTAL DE LA GUAJIRA,800148779,La Guajira,Riohacha,Territorial,Servicio Público
1757,ESE CENTRO DE SALUD JORGE GONZALEZ OLMOS,820003915,Boyacá,Páez,Territorial,Salud y Protección Social
1758,ALCALDIA MUNICIPAL DE COROZAL,892280032,Sucre,Corozal,Territorial,Servicio Público
1759,CACOM 2,800141627,Meta,Villavicencio,Nacional,defensa
1760,BATALLON DE A S P C NO 17 CLARA ELISA NARVAEZ ARTEAGA,830054053,Antioquia,Carepa,Nacional,defensa
1761,E S E HOSPITAL EL SALVADOR DE UBATE,899999147,Cundinamarca,Villa De San Diego De Ubate,Territorial,Salud y Protección Social
1762,CENTRO PROVINCIAL DE GESTION MINERO AGROEMPRESARIAL DEL ALTO NORDESTE ANTIOQUENO,900060997,No Definido,No Definido,Territorial,No aplica/No pertenece
1763,GOBERNACION DEL VALLE DEL CAUCA DEPARTAMENTO ADMINISTRATIVO DE PLANEACION,890399029,Valle del Cauca,Cali,Territorial,Planeación
1764,REGIONAL DE ASEGURAMIENTO EN SALUD NO 4,805022186,Valle del Cauca,Cali,Nacional,defensa
1765,CENTRAL ADMINISTRATIVA Y CONTABLE CENAC IBAGUE,800130740,Tolima,Ibagué,Nacional,defensa
1766,INSTITUCION EDUCATIVA LICEO DEL PACIFICO,840000788,No Definido,No Definido,Nacional,Educación Nacional
1767,CONCEJO MUNICIPAL DE TUTA,800027292,Boyacá,Tuta,Territorial,No aplica/No pertenece
1768,ALCALDIA MUNICIPIO DE ANOLAIMA,899999426,Cundinamarca,Anolaima,Territorial,No aplica/No pertenece
1769,RAMA JUDICIAL DIRECCION SECCIONAL DE ADMINISTRACION JUDICIAL DE SANTA MARTA,800165868,Magdalena,Santa Marta,Nacional,Ley de Justicia
1770,INSTITUCION EDUCATIVA ALFREDO BONILLA MONTANO,805016602,Valle del Cauca,Jamundí,Nacional,Educación Nacional
1771,E S E HOSPITAL SAN BARTOLOME DE MURINDO,8001650509,Antioquia,Murindó,Nacional,Salud y Protección Social
1772,COMANDO DE RECLUTAMIENTO Y CONTROL RESERVAS DEL EJERCITO NACIONAL,800130643,Distrito Capital de Bogotá,Bogotá,Nacional,defensa
1773,INSTITUTO MUNICIPAL DE DEPORTE RECREACION CULTURA Y TURISMO,900261284,No Definido,No Definido,Territorial,deportes
1774,MUNICIPIO DE CALIMA EL DARIEN VALLE,890309611,Valle del Cauca,Calima,Territorial,No aplica/No pertenece
1775,DEPARTAMENTO DE POLICIA AMAZONAS,800140601,Amazonas,Leticia,Nacional,defensa
1776,CEHANI E S E,8912006381,No Definido,No Definido,Territorial,Salud y Protección Social
1777,INSTITUTO MUNICIPAL DE CULTURA DE YUMBO,890330180,Valle del Cauca,Yumbo,Territorial,Cultura
1778,INSTITUCION EDUCATIVA NICANOR VELASQUEZ ORTIZ,809009472,Tolima,Ambalema,Territorial,Educación Nacional
1779,REGIONAL DE ASEGURAMIENTO EN SALUD N 6,811032059,Antioquia,Envigado,Nacional,Salud y Protección Social
1780,INSTITUCION EDUCATIVA GABRIEL GARCIA MARQUEZ,900929993,Valle del Cauca,Yumbo,Territorial,Educación Nacional
1781,MUNICIPIO DE LA PENA CUNDINAMARCA,899999721,Cundinamarca,La Peña,Territorial,No aplica/No pertenece
1782,INSTITUTO MUNICIPAL DE DEPORTE Y RECREACION DE BELLO,901442808,Antioquia,Bello,Territorial,deportes
1783,INSTITUTO MUNICIPAL PARA EL DEPORTE Y LA RECREACION DE CANDELARIA,815000395,Valle del Cauca,Candelaria,Territorial,deportes
1784,INSTITUTO DE EVALUACION TECNOLOGICA EN SALUD,900574083,Distrito Capital de Bogotá,No Definido,Nacional,Ciencia Tecnología
1785,ALCALDIA DE SESQUILE,899999415,Cundinamarca,Sesquilé,Territorial,Servicio Público
1786,ALCALDIA LOCAL DE MARTIRES,899999061,Distrito Capital de Bogotá,Bogotá,Territorial,Servicio Público
1787,CORPORACION DE CULTURA Y TURISMO DE ARMENIA,890000957,Quindío,Armenia,Territorial,Cultura
1788,POLICIA METROPOLITANA DE PEREIRA,900360623,Risaralda,Pereira,Nacional,defensa
1789,MUNICIPIO DE TORO,891900985,Valle del Cauca,Toro,Territorial,Servicio Público
